Date,High,Low
2010/02/26,24.37,24.37
2010/03/01,24.21,24.21
2010/03/02,23.09,23.09
2010/03/03,22.56,22.56
2010/03/04,22.51,22.51
2010/03/05,20.87,20.87
2010/03/08,22.1,22.1
2010/03/09,21.91,21.91
2010/03/10,21.82,21.82
2010/03/11,21.61,21.61
2010/03/12,21.93,21.93
2010/03/15,22.55,22.55
2010/03/16,21.51,21.51
2010/03/17,20.46,20.46
2010/03/18,20.79,20.79
2010/03/19,20.5,20.5
2010/03/22,21.1,21.1
2010/03/23,19.93,19.93
2010/03/24,20.61,20.61
2010/03/25,19.89,19.89
2010/03/26,19.8,19.8
2010/03/29,20.35,20.35
2010/03/30,20.47,20.47
2010/03/31,20.6,20.6
2010/04/01,20,20
2010/04/05,20,20
2010/04/06,20.63,20.63
2010/04/07,21.15,21.15
2010/04/08,22.5,22.5
2010/04/09,20.54,20.54
2010/04/12,20.73,20.73
2010/04/13,21.08,21.08
2010/04/14,20.79,20.79
2010/04/15,20.27,20.27
2010/04/16,22.44,22.44
2010/04/19,23.22,23.22
2010/04/20,21.05,21.05
2010/04/21,22.5,22.5
2010/04/22,24.8,24.8
2010/04/23,24,24
2010/04/26,24.37,24.37
2010/04/27,28.56,28.56
2010/04/28,31.45,31.45
2010/04/29,29.52,29.52
2010/04/30,28.89,28.89
2010/05/03,28.72,28.72
2010/05/04,33.15,33.15
2010/05/05,33.25,33.25
2010/05/06,36.81,36.81
2010/05/07,49.6,49.6
2010/05/10,38.66,38.66
2010/05/11,39.15,39.15
2010/05/12,34.28,34.28
2010/05/13,31.65,31.65
2010/05/14,42.59,42.59
2010/05/17,41.87,41.87
2010/05/18,37.21,37.21
2010/05/19,44.74,44.74
2010/05/20,49.87,49.87
2010/05/21,46.17,46.17
2010/05/24,42.62,42.62
2010/05/25,45.18,45.18
2010/05/26,40.01,40.01
2010/05/27,34.91,34.91
2010/05/28,33.88,33.88
2010/06/01,35.27,35.27
2010/06/02,35.43,35.43
2010/06/03,33.34,33.34
2010/06/04,37.69,37.69
2010/06/07,40.82,40.82
2010/06/08,41.62,41.62
2010/06/09,36.32,36.32
2010/06/10,33.07,33.07
2010/06/11,31.36,31.36
2010/06/14,29.64,29.64
2010/06/15,28.28,28.28
2010/06/16,29,29
2010/06/17,29.18,29.18
2010/06/18,26.96,26.96
2010/06/21,26.62,26.62
2010/06/22,26.42,26.42
2010/06/23,28.67,28.67
2010/06/24,31.39,31.39
2010/06/25,32.1,32.1
2010/06/28,30.1,30.1
2010/06/29,35.04,35.04
2010/06/30,34.32,34.32
2010/07/01,36.25,36.25
2010/07/02,33.59,33.59
2010/07/06,31.02,31.02
2010/07/07,30.26,30.26
2010/07/08,29.01,29.01
2010/07/09,27.95,27.95
2010/07/12,28.26,28.26
2010/07/13,26.88,26.88
2010/07/14,27.72,27.72
2010/07/15,27.3,27.3
2010/07/16,27.06,27.06
2010/07/19,28.53,28.53
2010/07/20,28.22,28.22
2010/07/21,28.43,28.43
2010/07/22,27.28,27.28
2010/07/23,28.07,28.07
2010/07/26,26.8,26.8
2010/07/27,26.41,26.41
2010/07/28,26.61,26.61
2010/07/29,27.12,27.12
2010/07/30,27.16,27.16
2010/08/02,26.31,26.31
2010/08/03,26.17,26.17
2010/08/04,25.47,25.47
2010/08/05,25.1,25.1
2010/08/06,27.11,27.11
2010/08/09,25.83,25.83
2010/08/10,27.09,27.09
2010/08/11,30.01,30.01
2010/08/12,29.37,29.37
2010/08/13,29.2,29.2
2010/08/16,30,30
2010/08/17,27.77,27.77
2010/08/18,26.74,26.74
2010/08/19,29.33,29.33
2010/08/20,29.05,29.05
2010/08/23,28.29,28.29
2010/08/24,30.03,30.03
2010/08/25,30.84,30.84
2010/08/26,29.98,29.98
2010/08/27,28.32,28.32
2010/08/30,29.09,29.09
2010/08/31,29.37,29.37
2010/09/01,26.25,26.25
2010/09/02,25.91,25.91
2010/09/03,24.56,24.56
2010/09/07,25.26,25.26
2010/09/08,24.86,24.86
2010/09/09,24.21,24.21
2010/09/10,24.62,24.62
2010/09/13,23.77,23.77
2010/09/14,23.27,23.27
2010/09/15,23.57,23.57
2010/09/16,24.07,24.07
2010/09/17,24.54,24.54
2010/09/20,24.15,24.15
2010/09/21,25.08,25.08
2010/09/22,25.42,25.42
2010/09/23,25.56,25.56
2010/09/24,23.66,23.66
2010/09/27,24.56,24.56
2010/09/28,24.76,24.76
2010/09/29,25.06,25.06
2010/09/30,26.11,26.11
2010/10/01,26.37,26.37
2010/10/04,27.05,27.05
2010/10/05,25.11,25.11
2010/10/06,24.65,24.65
2010/10/07,23.99,23.99
2010/10/08,22.82,22.82
2010/10/11,22.54,22.54
2010/10/12,22.75,22.75
2010/10/13,21.77,21.77
2010/10/14,21.48,21.48
2010/10/15,21.58,21.58
2010/10/18,21.39,21.39
2010/10/19,22.06,22.06
2010/10/20,21.72,21.72
2010/10/21,22.04,22.04
2010/10/22,21.77,21.77
2010/10/25,22.04,22.04
2010/10/26,22.15,22.15
2010/10/27,23.91,23.91
2010/10/28,22.81,22.81
2010/10/29,23.39,23.39
2010/11/01,24.62,24.62
2010/11/02,23.89,23.89
2010/11/03,25.44,25.44
2010/11/04,21.52,21.52
2010/11/05,21.85,21.85
2010/11/08,21.77,21.77
2010/11/09,20.63,20.63
2010/11/10,22.62,22.62
2010/11/11,23.49,23.49
2010/11/12,24.62,24.62
2010/11/15,23.62,23.62
2010/11/16,26.36,26.36
2010/11/17,24.78,24.78
2010/11/18,22.92,22.92
2010/11/19,22.06,22.06
2010/11/22,23.37,23.37
2010/11/23,27.63,27.63
2010/11/24,26.38,26.38
2010/11/26,28.44,28.44
2010/11/29,30.67,30.67
2010/11/30,31.07,31.07
2010/12/01,28.13,28.13
2010/12/02,25.36,25.36
2010/12/03,23.88,23.88
2010/12/06,24.72,24.72
2010/12/07,23.34,23.34
2010/12/08,22.49,22.49
2010/12/09,21.65,21.65
2010/12/10,21.15,21.15
2010/12/13,20.42,20.42
2010/12/14,19.72,19.72
2010/12/15,19.86,19.86
2010/12/16,18.36,18.36
2010/12/17,19.25,19.25
2010/12/20,18.68,18.68
2010/12/21,18.47,18.47
2010/12/22,18.59,18.59
2010/12/23,19.57,19.57
2010/12/27,22.58,22.58
2010/12/28,22.57,22.57
2010/12/29,22.01,22.01
2010/12/30,23.92,23.92
2010/12/31,23.92,23.92
2011/01/03,23.62,23.62
2011/01/04,23.16,23.16
2011/01/05,23.08,23.08
2011/01/06,23.3,23.3
2011/01/07,23.95,23.95
2011/01/10,25.72,25.72
2011/01/11,23.86,23.86
2011/01/12,22.27,22.27
2011/01/13,21.47,21.47
2011/01/14,20.44,20.44
2011/01/18,20.19,20.19
2011/01/19,21.27,21.27
2011/01/20,21.11,21.11
2011/01/21,19.8,19.8
2011/01/24,20.38,20.38
2011/01/25,21.56,21.56
2011/01/26,21.53,21.53
2011/01/27,21.11,21.11
2011/01/28,22.13,22.13
2011/01/31,22.73,22.73
2011/02/01,22.15,22.15
2011/02/02,21.66,21.66
2011/02/03,22.09,22.09
2011/02/04,20.9,20.9
2011/02/07,20.37,20.37
2011/02/08,20.21,20.21
2011/02/09,19.75,19.75
2011/02/10,19.75,19.75
2011/02/11,19.95,19.95
2011/02/14,20.74,20.74
2011/02/15,20.44,20.44
2011/02/16,19.19,19.19
2011/02/17,20,20
2011/02/18,19.7,19.7
2011/02/22,23.93,23.93
2011/02/23,24.99,24.99
2011/02/24,24.99,24.99
2011/02/25,23.1,23.1
2011/02/28,22.71,22.71
2011/03/01,23.82,23.82
2011/03/02,24.6,24.6
2011/03/03,23.93,23.93
2011/03/04,23.64,23.64
2011/03/07,24.41,24.41
2011/03/08,23.45,23.45
2011/03/09,23.48,23.48
2011/03/10,24.14,24.14
2011/03/11,24.71,24.71
2011/03/14,26.74,26.74
2011/03/15,31.01,31.01
2011/03/16,35.23,35.23
2011/03/17,30.61,30.61
2011/03/18,28.53,28.53
2011/03/21,25.24,25.24
2011/03/22,24.39,24.39
2011/03/23,23.92,23.92
2011/03/24,22.1,22.1
2011/03/25,22.08,22.08
2011/03/28,22.48,22.48
2011/03/29,22.5,22.5
2011/03/30,21.47,21.47
2011/03/31,22.08,22.08
2011/04/01,20.42,20.42
2011/04/04,20.66,20.66
2011/04/05,20.52,20.52
2011/04/06,20.16,20.16
2011/04/07,21.02,21.02
2011/04/08,19.96,19.96
2011/04/11,19.98,19.98
2011/04/12,22.5,22.5
2011/04/13,21.2,21.2
2011/04/14,20.74,20.74
2011/04/15,18.8,18.8
2011/04/18,22.79,22.79
2011/04/19,20.82,20.82
2011/04/20,19.08,19.08
2011/04/21,18.93,18.93
2011/04/25,18.93,18.93
2011/04/26,19.49,19.49
2011/04/27,19.83,19.83
2011/04/28,18.83,18.83
2011/04/29,18.48,18.48
2011/05/02,19.62,19.62
2011/05/03,20.8,20.8
2011/05/04,21.86,21.86
2011/05/05,22.55,22.55
2011/05/06,19.98,19.98
2011/05/09,22.51,22.51
2011/05/10,21.5,21.5
2011/05/11,21.07,21.07
2011/05/12,21.87,21.87
2011/05/13,22.08,22.08
2011/05/16,22.38,22.38
2011/05/17,23.1,23.1
2011/05/18,22.36,22.36
2011/05/19,21.03,21.03
2011/05/20,22.38,22.38
2011/05/23,24.78,24.78
2011/05/24,23.77,23.77
2011/05/25,22.65,22.65
2011/05/26,22.74,22.74
2011/05/27,21.47,21.47
2011/05/31,20.35,20.35
2011/06/01,20.93,20.93
2011/06/02,22.84,22.84
2011/06/03,22.65,22.65
2011/06/06,23.15,23.15
2011/06/07,22.37,22.37
2011/06/08,22.69,22.69
2011/06/09,20.94,20.94
2011/06/10,22.62,22.62
2011/06/13,22.84,22.84
2011/06/14,21.32,21.32
2011/06/15,23.06,23.06
2011/06/16,24.43,24.43
2011/06/17,24.25,24.25
2011/06/20,25.54,25.54
2011/06/21,24.75,24.75
2011/06/22,23.34,23.34
2011/06/23,27.3,27.3
2011/06/24,27.17,27.17
2011/06/27,28.2,28.2
2011/06/28,27.69,27.69
2011/06/29,24.06,24.06
2011/06/30,21.56,21.56
2011/07/01,19.73,19.73
2011/07/05,20.26,20.26
2011/07/06,20.92,20.92
2011/07/07,20.59,20.59
2011/07/08,22.41,22.41
2011/07/11,26.26,26.26
2011/07/12,28.25,28.25
2011/07/13,26.47,26.47
2011/07/14,27.27,27.27
2011/07/15,28.12,28.12
2011/07/18,31,31
2011/07/19,29,29
2011/07/20,27.62,27.62
2011/07/21,23.83,23.83
2011/07/22,22.4,22.4
2011/07/25,24.5,24.5
2011/07/26,24.04,24.04
2011/07/27,26.03,26.03
2011/07/28,26.54,26.54
2011/07/29,27.62,27.62
2011/08/01,29,29
2011/08/02,29.35,29.35
2011/08/03,29.72,29.72
2011/08/04,34.63,34.63
2011/08/05,39.25,39.25
2011/08/08,45.3,45.3
2011/08/09,46.4,46.4
2011/08/10,49.5,49.5
2011/08/11,48.7,48.7
2011/08/12,44.85,44.85
2011/08/15,40.35,40.35
2011/08/16,38.05,38.05
2011/08/17,35.04,35.04
2011/08/18,47.17,47.17
2011/08/19,47.31,47.31
2011/08/22,46.59,46.59
2011/08/23,44.35,44.35
2011/08/24,42.13,42.13
2011/08/25,44.38,44.38
2011/08/26,43.55,43.55
2011/08/29,39.25,39.25
2011/08/30,38.16,38.16
2011/08/31,35.65,35.65
2011/09/01,36.57,36.57
2011/09/02,40.1,40.1
2011/09/06,47.87,47.87
2011/09/07,43.47,43.47
2011/09/08,41.63,41.63
2011/09/09,49.79,49.79
2011/09/12,53.55,53.55
2011/09/13,49.12,49.12
2011/09/14,46.73,46.73
2011/09/15,42.29,42.29
2011/09/16,42.96,42.96
2011/09/19,45.61,45.61
2011/09/20,42.79,42.79
2011/09/21,44.14,44.14
2011/09/22,47.78,47.78
2011/09/23,48.54,48.54
2011/09/26,49.29,49.29
2011/09/27,45.52,45.52
2011/09/28,46.39,46.39
2011/09/29,44.44,44.44
2011/09/30,46.68,46.68
2011/10/03,48.65,48.65
2011/10/04,50.44,50.44
2011/10/05,45.6,45.6
2011/10/06,42.63,42.63
2011/10/07,40.56,40.56
2011/10/10,37.91,37.91
2011/10/11,38.18,38.18
2011/10/12,35.77,35.77
2011/10/13,38.75,38.75
2011/10/14,34.94,34.94
2011/10/17,38.81,38.81
2011/10/18,39.66,39.66
2011/10/19,39.89,39.89
2011/10/20,44.61,44.61
2011/10/21,40.74,40.74
2011/10/24,37.31,37.31
2011/10/25,37.84,37.84
2011/10/26,37.77,37.77
2011/10/27,30.34,30.34
2011/10/28,31.24,31.24
2011/10/31,35.12,35.12
2011/11/01,42.96,42.96
2011/11/02,42.14,42.14
2011/11/03,40.05,40.05
2011/11/04,41.49,41.49
2011/11/07,42.22,42.22
2011/11/08,39.67,39.67
2011/11/09,41.72,41.72
2011/11/10,43.72,43.72
2011/11/11,39.53,39.53
2011/11/14,40.15,40.15
2011/11/15,39.61,39.61
2011/11/16,38.08,38.08
2011/11/17,39.06,39.06
2011/11/18,38.3,38.3
2011/11/21,41.21,41.21
2011/11/22,39.56,39.56
2011/11/23,40.97,40.97
2011/11/25,40.82,40.82
2011/11/28,38.97,38.97
2011/11/29,38.66,38.66
2011/11/30,37.08,37.08
2011/12/01,36.54,36.54
2011/12/02,35.69,35.69
2011/12/05,35.97,35.97
2011/12/06,36.92,36.92
2011/12/07,37.22,37.22
2011/12/08,39.38,39.38
2011/12/09,34.9,34.9
2011/12/12,36.25,36.25
2011/12/13,33.67,33.67
2011/12/14,34.49,34.49
2011/12/15,31.42,31.42
2011/12/16,31.14,31.14
2011/12/19,30.99,30.99
2011/12/20,30.33,30.33
2011/12/21,30.26,30.26
2011/12/22,28.87,28.87
2011/12/23,28.52,28.52
2011/12/27,29.75,29.75
2011/12/28,31.82,31.82
2011/12/29,32.19,32.19
2011/12/30,32.15,32.15
2012/01/03,30.02,30.02
2012/01/04,30.47,30.47
2012/01/05,31.02,31.02
2012/01/06,30.56,30.56
2012/01/09,30.18,30.18
2012/01/10,28.34,28.34
2012/01/11,28.46,28.46
2012/01/12,28.55,28.55
2012/01/13,28.92,28.92
2012/01/17,28.15,28.15
2012/01/18,27.76,27.76
2012/01/19,26.54,26.54
2012/01/20,25.03,25.03
2012/01/23,25.65,25.65
2012/01/24,25.3,25.3
2012/01/25,25.24,25.24
2012/01/26,24.24,24.24
2012/01/27,24.4,24.4
2012/01/30,26.88,26.88
2012/01/31,26.31,26.31
2012/02/01,24.61,24.61
2012/02/02,24.56,24.56
2012/02/03,23.53,23.53
2012/02/06,25.03,25.03
2012/02/07,25.33,25.33
2012/02/08,25.73,25.73
2012/02/09,25.92,25.92
2012/02/10,27.38,27.38
2012/02/13,26.6,26.6
2012/02/14,26.02,26.02
2012/02/15,26.54,26.54
2012/02/16,26.84,26.84
2012/02/17,24.83,24.83
2012/02/21,23.9,23.9
2012/02/22,24.01,24.01
2012/02/23,23.84,23.84
2012/02/24,22.53,22.53
2012/02/27,24.22,24.22
2012/02/28,23.72,23.72
2012/02/29,23.93,23.93
2012/03/01,22.86,22.86
2012/03/02,22.56,22.56
2012/03/05,23.8,23.8
2012/03/06,28.56,28.56
2012/03/07,28.23,28.23
2012/03/08,25.1,25.1
2012/03/09,22.9,22.9
2012/03/12,23.01,23.01
2012/03/13,20.93,20.93
2012/03/14,21.12,21.12
2012/03/15,19.35,19.35
2012/03/16,18.52,18.52
2012/03/19,18.36,18.36
2012/03/20,19.91,19.91
2012/03/21,20.03,20.03
2012/03/22,21.91,21.91
2012/03/23,21.66,21.66
2012/03/26,21.34,21.34
2012/03/27,22.4,22.4
2012/03/28,23.08,23.08
2012/03/29,25.36,25.36
2012/03/30,22.55,22.55
2012/04/02,21.22,21.22
2012/04/03,22.27,22.27
2012/04/04,25.86,25.86
2012/04/05,25.59,25.59
2012/04/09,25.59,25.59
2012/04/10,30.68,30.68
2012/04/11,29.49,29.49
2012/04/12,27.61,27.61
2012/04/13,29.41,29.41
2012/04/16,28.86,28.86
2012/04/17,26.59,26.59
2012/04/18,27.68,27.68
2012/04/19,28.28,28.28
2012/04/20,26.23,26.23
2012/04/23,29.97,29.97
2012/04/24,28.66,28.66
2012/04/25,27.4,27.4
2012/04/26,26.62,26.62
2012/04/27,25.48,25.48
2012/04/30,26.95,26.95
2012/05/01,,
2012/05/02,28.01,28.01
2012/05/03,27.68,27.68
2012/05/04,29.38,29.38
2012/05/07,28.92,28.92
2012/05/08,31.32,31.32
2012/05/09,31.21,31.21
2012/05/10,29.15,29.15
2012/05/11,28.39,28.39
2012/05/14,31.69,31.69
2012/05/15,33.31,33.31
2012/05/16,33.12,33.12
2012/05/17,34.48,34.48
2012/05/18,33.11,33.11
2012/05/21,31.03,31.03
2012/05/22,30.01,30.01
2012/05/23,32.86,32.86
2012/05/24,31.46,31.46
2012/05/25,30.23,30.23
2012/05/29,31.41,31.41
2012/05/30,34.51,34.51
2012/05/31,34.95,34.95
2012/06/01,36.38,36.38
2012/06/04,36.45,36.45
2012/06/05,34.57,34.57
2012/06/06,31.58,31.58
2012/06/07,31.43,31.43
2012/06/08,30.37,30.37
2012/06/11,31.99,31.99
2012/06/12,32.39,32.39
2012/06/13,33.86,33.86
2012/06/14,33.01,33.01
2012/06/15,33.73,33.73
2012/06/18,29.46,29.46
2012/06/19,27.64,27.64
2012/06/20,26.94,26.94
2012/06/21,25.46,25.46
2012/06/22,25.17,25.17
2012/06/25,27.65,27.65
2012/06/26,28.05,28.05
2012/06/27,27.54,27.54
2012/06/28,28.06,28.06
2012/06/29,24.95,24.95
2012/07/02,24.99,24.99
2012/07/03,23.69,23.69
2012/07/05,24.45,24.45
2012/07/06,25.58,25.58
2012/07/09,25.6,25.6
2012/07/10,24.64,24.64
2012/07/11,24.13,24.13
2012/07/12,24.08,24.08
2012/07/13,22.61,22.61
2012/07/16,22.17,22.17
2012/07/17,21.72,21.72
2012/07/18,20.36,20.36
2012/07/19,20.83,20.83
2012/07/20,24.22,24.22
2012/07/23,28.08,28.08
2012/07/24,28.45,28.45
2012/07/25,27.18,27.18
2012/07/26,25.64,25.64
2012/07/27,25.32,25.32
2012/07/30,26.46,26.46
2012/07/31,28.01,28.01
2012/08/01,28.1,28.1
2012/08/02,26.4,26.4
2012/08/03,23.8,23.8
2012/08/06,24.24,24.24
2012/08/07,23.87,23.87
2012/08/08,23.68,23.68
2012/08/09,23.34,23.34
2012/08/10,22.75,22.75
2012/08/13,23.45,23.45
2012/08/14,23.25,23.25
2012/08/15,23.55,23.55
2012/08/16,23.13,23.13
2012/08/17,21.45,21.45
2012/08/20,22.15,22.15
2012/08/21,22.19,22.19
2012/08/22,25.12,25.12
2012/08/23,24.39,24.39
2012/08/24,24.64,24.64
2012/08/27,24.32,24.32
2012/08/28,24.87,24.87
2012/08/29,25.72,25.72
2012/08/30,27.16,27.16
2012/08/31,25.7,25.7
2012/09/04,27.76,27.76
2012/09/05,27.66,27.66
2012/09/06,23.11,23.11
2012/09/07,21.83,21.83
2012/09/10,23.49,23.49
2012/09/11,23.92,23.92
2012/09/12,23.65,23.65
2012/09/13,23.51,23.51
2012/09/14,21.11,21.11
2012/09/17,20.94,20.94
2012/09/18,21.06,21.06
2012/09/19,20.29,20.29
2012/09/20,20.13,20.13
2012/09/21,19.24,19.24
2012/09/24,19.8,19.8
2012/09/25,19.77,19.77
2012/09/26,22.23,22.23
2012/09/27,22.49,22.49
2012/09/28,23.38,23.38
2012/10/01,22.87,22.87
2012/10/02,23.15,23.15
2012/10/03,22.13,22.13
2012/10/04,22,22
2012/10/05,20.35,20.35
2012/10/08,21.58,21.58
2012/10/09,22.95,22.95
2012/10/10,22.67,22.67
2012/10/11,21.58,21.58
2012/10/12,21.88,21.88
2012/10/15,21.45,21.45
2012/10/16,20.4,20.4
2012/10/17,19.88,19.88
2012/10/18,19.58,19.58
2012/10/19,20.6,20.6
2012/10/22,21.26,21.26
2012/10/23,23.39,23.39
2012/10/24,22.76,22.76
2012/10/25,22.49,22.49
2012/10/26,22.14,22.14
2012/10/31,22.21,22.21
2012/11/01,21.21,21.21
2012/11/02,20.56,20.56
2012/11/05,22.22,22.22
2012/11/06,21.79,21.79
2012/11/07,23.28,23.28
2012/11/08,23.1,23.1
2012/11/09,22.57,22.57
2012/11/12,22.71,22.71
2012/11/13,21.85,21.85
2012/11/14,21.53,21.53
2012/11/15,21.98,21.98
2012/11/16,22.17,22.17
2012/11/19,19.64,19.64
2012/11/20,18.77,18.77
2012/11/21,17.85,17.85
2012/11/23,17.75,17.75
2012/11/26,18.5,18.5
2012/11/27,17.7,17.7
2012/11/28,17.26,17.26
2012/11/29,16.49,16.49
2012/11/30,16.55,16.55
2012/12/03,17.31,17.31
2012/12/04,17.28,17.28
2012/12/05,17.39,17.39
2012/12/06,16.99,16.99
2012/12/07,17.2,17.2
2012/12/10,17.4,17.4
2012/12/11,17.03,17.03
2012/12/12,17.05,17.05
2012/12/13,16.95,16.95
2012/12/14,16.48,16.48
2012/12/17,16.46,16.46
2012/12/18,15.86,15.86
2012/12/19,15.65,15.65
2012/12/20,15.76,15.76
2012/12/21,17.89,17.89
2012/12/24,17.89,17.89
2012/12/26,17.89,17.89
2012/12/27,17.89,17.89
2012/12/28,21.35,21.35
2012/12/31,21.35,21.35
2013/01/02,18.36,18.36
2013/01/03,17.54,17.54
2013/01/04,16.07,16.07
2013/01/07,16.82,16.82
2013/01/08,16.9,16.9
2013/01/09,16.15,16.15
2013/01/10,16.12,16.12
2013/01/11,15.57,15.57
2013/01/14,15.7,15.7
2013/01/15,15.97,15.97
2013/01/16,16.15,16.15
2013/01/17,15.91,15.91
2013/01/18,15.88,15.88
2013/01/22,16.06,16.06
2013/01/23,16.22,16.22
2013/01/24,15.31,15.31
2013/01/25,14.91,14.91
2013/01/28,15.2,15.2
2013/01/29,14.86,14.86
2013/01/30,15.94,15.94
2013/01/31,16.64,16.64
2013/02/01,15.99,15.99
2013/02/04,20.15,20.15
2013/02/05,19.26,19.26
2013/02/06,20.21,20.21
2013/02/07,20.8,20.8
2013/02/08,18.56,18.56
2013/02/11,18.93,18.93
2013/02/12,18.37,18.37
2013/02/13,18.28,18.28
2013/02/14,18.65,18.65
2013/02/15,18.85,18.85
2013/02/19,18.46,18.46
2013/02/20,19.61,19.61
2013/02/21,21.51,21.51
2013/02/22,20.86,20.86
2013/02/25,21.31,21.31
2013/02/26,25.9,25.9
2013/02/27,22,22
2013/02/28,21,21
2013/03/01,21.77,21.77
2013/03/04,21.44,21.44
2013/03/05,19.55,19.55
2013/03/06,20.11,20.11
2013/03/07,18.74,18.74
2013/03/08,17.38,17.38
2013/03/11,17.62,17.62
2013/03/12,17.32,17.32
2013/03/13,16.93,16.93
2013/03/14,15.08,15.08
2013/03/15,15.73,15.73
2013/03/18,18.1,18.1
2013/03/19,21.53,21.53
2013/03/20,18.87,18.87
2013/03/21,19.79,19.79
2013/03/22,21.29,21.29
2013/03/25,21.24,21.24
2013/03/26,20.88,20.88
2013/03/27,21.86,21.86
2013/03/28,20.89,20.89
2013/04/01,20.89,20.89
2013/04/02,19.62,19.62
2013/04/03,20.76,20.76
2013/04/04,21.1,21.1
2013/04/05,22.29,22.29
2013/04/08,21.49,21.49
2013/04/09,20.42,20.42
2013/04/10,19.18,19.18
2013/04/11,18.85,18.85
2013/04/12,20.21,20.21
2013/04/15,20.2,20.2
2013/04/16,20.51,20.51
2013/04/17,22.75,22.75
2013/04/18,21.95,21.95
2013/04/19,20.5,20.5
2013/04/22,20.64,20.64
2013/04/23,19.21,19.21
2013/04/24,18.98,18.98
2013/04/25,19.41,19.41
2013/04/26,19.71,19.71
2013/04/29,19.98,19.98
2013/04/30,20.26,20.26
2013/05/01,20.26,20.26
2013/05/02,18.75,18.75
2013/05/03,17.63,17.63
2013/05/06,18.06,18.06
2013/05/07,17.45,17.45
2013/05/08,17.36,17.36
2013/05/09,17.22,17.22
2013/05/10,17.43,17.43
2013/05/13,17.67,17.67
2013/05/14,17.14,17.14
2013/05/15,16.64,16.64
2013/05/16,16.26,16.26
2013/05/17,16.31,16.31
2013/05/20,16.67,16.67
2013/05/21,16.91,16.91
2013/05/22,16.29,16.29
2013/05/23,18.36,18.36
2013/05/24,18.49,18.49
2013/05/28,17.75,17.75
2013/05/29,19.68,19.68
2013/05/30,18.86,18.86
2013/05/31,19.6,19.6
2013/06/03,21.38,21.38
2013/06/04,21,21
2013/06/05,22.27,22.27
2013/06/06,22.2,22.2
2013/06/07,19.95,19.95
2013/06/10,19.59,19.59
2013/06/11,21.01,21.01
2013/06/12,21.74,21.74
2013/06/13,22.11,22.11
2013/06/14,21.26,21.26
2013/06/17,21.1,21.1
2013/06/18,20.84,20.84
2013/06/19,20.41,20.41
2013/06/20,23.61,23.61
2013/06/21,24.05,24.05
2013/06/24,25.3,25.3
2013/06/25,24.14,24.14
2013/06/26,22.55,22.55
2013/06/27,21.69,21.69
2013/06/28,21.82,21.82
2013/07/01,21.83,21.83
2013/07/02,21.59,21.59
2013/07/03,22.65,22.65
2013/07/05,22.59,22.59
2013/07/08,21.58,21.58
2013/07/09,20.64,20.64
2013/07/10,20.37,20.37
2013/07/11,18.98,18.98
2013/07/12,19.07,19.07
2013/07/15,18.9,18.9
2013/07/16,19.24,19.24
2013/07/17,18.49,18.49
2013/07/18,17.69,17.69
2013/07/19,17.23,17.23
2013/07/22,17.47,17.47
2013/07/23,17.34,17.34
2013/07/24,17.09,17.09
2013/07/25,17.48,17.48
2013/07/26,18.11,18.11
2013/07/29,18.7,18.7
2013/07/30,18.84,18.84
2013/07/31,19.06,19.06
2013/08/01,,
2013/08/02,16.82,16.82
2013/08/05,17.33,17.33
2013/08/06,17.92,17.92
2013/08/07,18.27,18.27
2013/08/08,17.35,17.35
2013/08/09,17.17,17.17
2013/08/12,17.36,17.36
2013/08/13,17.08,17.08
2013/08/14,16.64,16.64
2013/08/15,17.29,17.29
2013/08/16,16.41,16.41
2013/08/19,17.49,17.49
2013/08/20,19.2,19.2
2013/08/21,20.54,20.54
2013/08/22,18.71,18.71
2013/08/23,17.82,17.82
2013/08/26,17.9,17.9
2013/08/27,22.17,22.17
2013/08/28,22.31,22.31
2013/08/29,21.15,21.15
2013/08/30,23.48,23.48
2013/09/03,23.05,23.05
2013/09/04,22.09,22.09
2013/09/05,21.51,21.51
2013/09/06,20.23,20.23
2013/09/09,20.47,20.47
2013/09/10,19.31,19.31
