"Date","Standardized_score","Prices","Policy","Finance","None","Growth","Global","Other"
"2015-10-22",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2015-12-03",0.508445046121593,0,0.423704205101327,0.0847408410202654,0,0,0,0
"2016-01-21",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2016-03-10",-0.64195347834276,0,-0.449367434839932,-0.064195347834276,-0.128390695668552,0,0,0
"2016-04-21",1.07576486640538,0,0.537882433202691,0.179294144400897,0.358588288801794,0,0,0
"2016-06-02",0.981211563024751,0,0.245302890756188,0.245302890756188,0.490605781512376,0,0,0
"2016-07-21",0.350856207153873,0,0.263142155365405,0.0877140517884683,0,0,0,0
"2016-09-08",0.350856207153873,0,0.263142155365405,0.0877140517884683,0,0,0,0
"2016-10-20",0.350856207153873,0,0.263142155365405,0.0877140517884683,0,0,0,0
"2016-12-08",0.681792768986084,0.113632128164347,0.340896384493042,0.227264256328695,0,0,0,0
"2017-01-19",0.697551652882856,0.116258608813809,0.348775826441428,0.232517217627619,0,0,0,0
"2017-03-09",0.697551652882856,0.116258608813809,0.348775826441428,0.232517217627619,0,0,0,0
"2017-04-27",0.697551652882856,0.116258608813809,0.348775826441428,0.232517217627619,0,0,0,0
"2017-06-08",0.996970446921523,0.249242611730381,0.249242611730381,0.498485223460762,0,0,0,0
"2017-07-20",0.996970446921523,0.249242611730381,0.249242611730381,0.498485223460762,0,0,0,0
"2017-09-07",0.996970446921523,0.249242611730381,0.249242611730381,0.498485223460762,0,0,0,0
"2017-10-26",0.792104956263488,0.099013119532936,0.396052478131744,0.297039358598808,0,0,0,0
"2017-12-14",0.855140491850576,0.142523415308429,0.285046830616858,0.427570245925288,0,0,0,0
"2018-01-25",0.839381607953804,0.139896934658967,0.279793869317934,0.419690803976902,0,0,0,0
"2018-03-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2018-04-26",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2018-06-14",0.429650626637733,0.171860250655093,0.12889518799132,0.12889518799132,0,0,0,0
"2018-07-26",0.492686162224821,0.184757310834308,0.123171540556205,0.184757310834308,0,0,0,0
"2018-09-13",0.476927278328049,0.178847729373018,0.0993598496516768,0.158975759442683,0,0,0.0397439398606707,0
"2018-10-25",0.57148058170868,0.0952467636181134,0.158744606030189,0.253991369648302,0,0,0.0634978424120756,0
"2018-12-13",0.744828304573172,0.124138050762195,0.206896751270326,0.331034802032521,0,0,0.0827587005081302,0
"2019-01-24",0.697551652882856,0.116258608813809,0.193764348023016,0.310022956836825,0,0,0.0775057392092062,0
"2019-03-07",0.918176027437663,0.0655840019598331,0.196752005879499,0.524672015678665,0.131168003919666,0,0,0
"2019-04-10",0.7290694206764,0.121511570112733,0.202519283521222,0.324030853633956,0,0,0.0810077134084889,0
"2019-06-06",0.476927278328049,0.0476927278328049,0.238463639164024,0.19077091133122,0,0,0,0
"2019-07-25",-0.0273570063686536,-0.00835908527931081,-0.0113987526536057,-0.00607933474858968,0,0,-0.00151983368714742,0
"2019-09-12",-0.247981380923461,-0.0183689911795156,-0.160728672820762,-0.0413302301539101,-0.0275534867692734,0,0,0
"2019-10-24",0.098714064805522,0.0164523441342537,0.0411308603356342,0.0329046882685073,0,0,0.00822617206712683,0
"2019-12-12",0.098714064805522,0.0164523441342537,0.0411308603356342,0.0329046882685073,0,0,0.00822617206712683,0
"2020-01-23",0.366615091050645,0.048882012140086,0.122205030350215,0.097764024280172,0.073323018210129,0,0.024441006070043,0
"2020-03-12",0.445409510534505,0.0212099766921193,0.111352377633626,0.106049883460596,0.159074825190895,0,0,0.0477224475572684
